rgb
"rgb(0,49,38)"
"rgb(0,50,40)"
"rgb(0,51,42)"
"rgb(0,51,43)"
"rgb(0,52,45)"
"rgb(0,52,47)"
"rgb(0,53,49)"
"rgb(0,53,51)"
"rgb(0,54,53)"
"rgb(0,54,55)"
"rgb(0,55,57)"
"rgb(0,55,59)"
"rgb(0,56,61)"
"rgb(0,56,64)"
"rgb(0,56,66)"
"rgb(0,57,68)"
"rgb(0,57,70)"
"rgb(0,57,72)"
"rgb(0,57,74)"
"rgb(0,58,76)"
"rgb(0,58,78)"
"rgb(0,58,80)"
"rgb(0,58,82)"
"rgb(0,59,84)"
"rgb(0,59,86)"
"rgb(0,59,88)"
"rgb(0,59,89)"
"rgb(4,59,92)"
"rgb(12,59,94)"
"rgb(19,58,96)"
"rgb(24,58,98)"
"rgb(28,58,99)"
"rgb(31,58,101)"
"rgb(34,58,102)"
"rgb(36,58,103)"
"rgb(38,58,105)"
"rgb(40,58,106)"
"rgb(41,58,106)"
"rgb(42,59,107)"
"rgb(43,59,108)"
"rgb(43,60,108)"
"rgb(43,60,109)"
"rgb(43,61,109)"
"rgb(43,62,110)"
"rgb(42,62,110)"
"rgb(41,63,110)"
"rgb(39,64,110)"
"rgb(37,66,110)"
"rgb(35,67,109)"
"rgb(32,68,109)"
"rgb(28,69,108)"
"rgb(23,70,107)"
"rgb(18,72,105)"
"rgb(13,73,104)"
"rgb(10,73,104)"
"rgb(7,74,103)"
"rgb(4,75,102)"
"rgb(1,75,101)"
"rgb(0,76,100)"
"rgb(0,77,98)"
"rgb(0,77,97)"
"rgb(0,78,96)"
"rgb(0,78,94)"
"rgb(0,78,93)"
"rgb(0,79,91)"
"rgb(0,79,89)"
"rgb(0,79,87)"
"rgb(0,79,86)"
"rgb(0,79,84)"
"rgb(0,80,82)"
"rgb(0,79,80)"
"rgb(0,79,78)"
"rgb(0,79,76)"
"rgb(0,79,74)"
"rgb(0,79,72)"
"rgb(2,78,70)"
"rgb(6,78,68)"
"rgb(10,78,66)"
"rgb(13,77,64)"
"rgb(17,77,63)"
"rgb(20,76,61)"
"rgb(30,25,21)"
"rgb(30,26,21)"
"rgb(31,26,21)"
"rgb(31,27,21)"
"rgb(31,27,21)"
"rgb(32,28,21)"
"rgb(32,28,21)"
"rgb(33,28,21)"
"rgb(33,29,21)"
"rgb(33,29,21)"
"rgb(34,30,21)"
"rgb(34,30,21)"
"rgb(34,31,21)"
"rgb(35,31,20)"
"rgb(35,31,20)"
"rgb(35,32,20)"
"rgb(35,32,20)"
"rgb(35,33,20)"
"rgb(35,33,20)"
"rgb(35,34,20)"
"rgb(35,34,19)"
